name,url,category,brand,price,old_price,discount,image_url,scraped_at
Microphone thu âm không dây Boya By M1LV-U,https://cellphones.com.vn/microphone-thu-am-khong-day-boya-by-m1lv-u.html,mic_thu_am,Unknown,2490000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_279_2__2.png,2026-07-14T22:19:58.901432
Microphone thu âm không dây Hollyland Lark M2S Mini Combo Camera + USB-C RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-m2s-mini-camera-usb-c-rx.html,mic_thu_am,Unknown,2736000,2880000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-m2s-mini-camera-usb-c-rx_1_.png,2026-07-14T22:19:59.025914
Microphone thu âm không dây Hollyland Lark A1 Duo USB-C RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-a1-duo-usb-c-rx.html,mic_thu_am,Unknown,1178000,1240000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-a1-duo-usb-c-rx.png,2026-07-14T22:19:59.129046
Microphone thu âm không dây Boya MIC 2 ( 2TX + 1RX ),https://cellphones.com.vn/microphone-thu-am-boya-mic-2-2tx-1rx.html,mic_thu_am,Unknown,4290000,4790000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-thu-am-boya-mic-2-2tx-1rx_1_.png,2026-07-14T22:19:59.225417
Microphone Saramonic Blink 500 Pro B1,https://cellphones.com.vn/microphone-saramonic-blink-500-pro-b1.html,mic_thu_am,Unknown,4700000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-pro-b1_1.jpg,2026-07-14T22:19:59.322782
Microphone Saramonic Blink 500 ProX B5,https://cellphones.com.vn/microphone-saramonic-blink-500-prox-b5.html,mic_thu_am,Unknown,2490000,3390000,"Giảm 
27%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-prox-b5_1_.png,2026-07-14T22:19:59.421888
Microphone thu âm không dây Hollyland Lark M2S Duo USB-C RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-m2s-duo-usb-c-rx.html,mic_thu_am,Unknown,2622000,2760000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-m2-duo-lightning-rx_1.png,2026-07-14T22:19:59.525930
Microphone Saramonic Blink 500 ProX B3,https://cellphones.com.vn/microphone-saramonic-blink-500-prox-b3.html,mic_thu_am,Unknown,1990000,3390000,"Giảm 
41%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-prox-b3_1_.png,2026-07-14T22:19:59.634353
Mic không dây Boya Magic (2TX + 1RX),https://cellphones.com.vn/mic-khong-day-boya-magic-2tx-1rx.html,mic_thu_am,Unknown,3395000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/mic-khong-day-boya-magic-2tx-1rx.png,2026-07-14T22:19:59.721531
Microphone Saramonic Blink Me U2,https://cellphones.com.vn/microphone-saramonic-blink-me-u2.html,mic_thu_am,Unknown,2490000,3990000,"Giảm 
38%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-me-u2_5_.png,2026-07-14T22:19:59.865938
Microphone thu âm không dây Hollyland Lark M2S Ultimate Combo Camera + USB-C + Lightning RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-m2s-ultimate-camera-usb-c-lightning-rx.html,mic_thu_am,Unknown,3505500,3690000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-m2s-ultimate-camera-usb-c-lightning-rx.png,2026-07-14T22:19:59.986776
Microphone Saramonic Blink 500 B2,https://cellphones.com.vn/microphone-saramonic-blink-500-b2.html,mic_thu_am,Unknown,4890000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-b2_5_.png,2026-07-14T22:20:00.132008
Microphone Saramonic Blink 500 Pro B2,https://cellphones.com.vn/microphone-saramonic-blink-500-pro-b2.html,mic_thu_am,Unknown,7000000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-pro-b2_1.jpg,2026-07-14T22:20:00.240972
