name,url,category,brand,price,old_price,discount,image_url,scraped_at
Laptop ASUS TUF Gaming A15 FA506NCG-HN184W,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa506ncg-hn184w.html,laptop,ASUS,22490000,23690000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_87.png,2026-07-14T22:18:25.199834
MacBook Air M5 13 inch 2026 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-13-m5-10-cpu-10-gpu-16gb-1tb.html,laptop,Apple,43690000,44250000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__7_8.png,2026-07-14T22:18:25.277662
MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-1tb.html,laptop,Apple,67990000,68990000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_6__7.png,2026-07-14T22:18:25.362332
Laptop ASUS TUF Gaming F16 FX608JHI-TU209W,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jhi-tu209w.html,laptop,ASUS,41590000,42990000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_1__4_60.png,2026-07-14T22:18:25.440246
MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html,laptop,Apple,28990000,32990000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_3__15_2.png,2026-07-14T22:18:25.520098
Apple MacBook Air M1 256GB 2020 I Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-2020-m1.html,laptop,Apple,15990000,22990000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_5_1.png,2026-07-14T22:18:25.613109
Laptop ASUS TUF Gaming F16 FX607VU-RL045W,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607vu-rl045w.html,laptop,ASUS,28490000,28990000,"Giảm 
2%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_26.png,2026-07-14T22:18:25.687692
Mac mini M4 2024 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/mac-mini-m4-2024-24gb-512gb.html,laptop,Apple,32990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_2__13.png,2026-07-14T22:18:25.811276
Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX00ABVN,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx00abvn-ryzen-ai-5.html,laptop,Lenovo,27950000,28990000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_15.png,2026-07-14T22:18:25.975337
MacBook Pro 14 M5 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-pro-14-inch-m5-24gb-1tb.html,laptop,Apple,59990000,60490000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_2__1_4.png,2026-07-14T22:18:26.094492
