name,url,category,brand,price,old_price,discount,image_url,scraped_at
Màn hình Asus ProArt PA248QFV 24 inch,https://cellphones.com.vn/man-hinh-asus-proart-pa248qfv-24-inch.html,man_hinh,ASUS,4990000,5490000,"Giảm 
9%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_816_3.png,2026-07-14T22:23:40.985565
Màn hình MSI PRO MP275Q E14 27 inch,https://cellphones.com.vn/man-hinh-msi-pro-mp275q-e14-27-inch.html,man_hinh,MSI,3790000,5090000,"Giảm 
26%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_876_1__1.png,2026-07-14T22:23:41.092326
Màn hình Samsung LS34C500GAEXXV 34 inch,https://cellphones.com.vn/man-hinh-samsung-ls34c500gaexxv-34-inch.html,man_hinh,Samsung,6290000,9990000,"Giảm 
37%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-samsung-ls34c500gaexxv-34-inch.png,2026-07-14T22:23:41.187656
Màn hình Gaming LG UltraGear 25G523-B 25 inch,https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-25g523-b-25-inch.html,man_hinh,LG,3190000,3490000,"Giảm 
9%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_185_1_4.png,2026-07-14T22:23:41.292109
Màn hình Gaming Xiaomi G34WQI 2026 34 inch,https://cellphones.com.vn/man-hinh-xiaomi-g34wqi-34-inch.html,man_hinh,Xiaomi,7490000,8390000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_923_2.png,2026-07-14T22:23:41.403197
Màn hình Gaming ASUS ROG Strix XG27ACMES 27 inch,https://cellphones.com.vn/man-hinh-gaming-asus-rog-strix-xg27acmes-27-inch.html,man_hinh,ASUS,6990000,7990000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_879.png,2026-07-14T22:23:41.512376
Màn hình Samsung LS24D300GAEXXV 24 inch,https://cellphones.com.vn/man-hinh-samsung-ls24d300gaexxv-24-inch.html,man_hinh,Samsung,2190000,2519000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_1__5.png,2026-07-14T22:23:41.612412
Màn hình E-DRA EGM27F120S 27 inch,https://cellphones.com.vn/man-hinh-e-dra-egm27f120s-27-inch.html,man_hinh,Unknown,1990000,2390000,"Giảm 
17%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_51.png,2026-07-14T22:23:41.699766
Màn hình Gaming AOC 24G50Z 24 inch,https://cellphones.com.vn/man-hinh-aoc-24g50z-24-inch.html,man_hinh,Unknown,2790000,3490000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/gaming_4_2_4.png,2026-07-14T22:23:41.790154
Màn hình Samsung Viewfinity S8 UHD LS32B800PXEXXV 32 inch,https://cellphones.com.vn/man-hinh-samsung-viewfinity-s8-uhd-ls32b800pxexxv-32-inch.html,man_hinh,Samsung,8890000,13990000,"Giảm 
36%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-samsung-viewfinity-s8-uhd-ls32b800pxexxv-32-inch.png,2026-07-14T22:23:41.888387
Màn hình Asus ProArt PA278QGV 27 inch,https://cellphones.com.vn/man-hinh-asus-proart-pa278qgv-27-inch.html,man_hinh,ASUS,8490000,8990000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_816_2.png,2026-07-14T22:23:41.999147
Màn hình EDRA EGM25F100P 25 inch,https://cellphones.com.vn/man-hinh-e-dra-egm25f100p-25-inch.html,man_hinh,Unknown,1690000,2490000,"Giảm 
32%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_177_1_5.png,2026-07-14T22:23:42.247011
