product_id,name,brand,sku,url,category,price,special_price,final_price,stock,is_parent,review_count,average_rating,cpu,chipset,ram,storage,display_size,display_resolution,battery,os,gpu,camera_primary,camera_secondary,camera_video,bluetooth,dimensions,weight,color,included_accessories,thumbnail,image_url,description,discount_percent
77016,Laptop ASUS Vivobook 15X OLED M3504YA-L1332W,ASUS,laptop-asus-vivobook-15x-oled-m3504ya-l1332w,https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-m3504ya-l1332w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop Văn phòng, Laptop 15.6 inch, Vivobook",18490000,15490000,15490000,0,True,0,0,"AMD Ryzen 7-7730U (2.0GHz, 8 lõi / 16 luồng, 16MB cache, up to 4.5 GHz max boost)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"50WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,AMD Radeon RX,,,,Bluetooth 5.3,35.97 x 23.25 x 1.79 ~ 1.79 cm (W x H x D),1.60 kg,Đen,"Cáp, sạc, sách hướng dẫn sử dụng",/t/e/text_d_i_4_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_4_2.png,"Laptop ASUS Vivobook 15X OLED M3504YA-L1332W; CPU: AMD Ryzen 7-7730U (2.0GHz, 8 lõi / 16 luồng, 16MB cache, up to 4.5 GHz max boost); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 50WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 35.97 x 23.25 x 1.79 ~ 1.79 cm (W x H x D); Can nang: 552.0000; Gia: 18,490,000 VND",16.22
107077,Laptop ASUS ROG Strix G16 G615JHR-S5069W,ASUS,laptop-asus-rog-strix-g16-g615jhr-s5069w,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615jhr-s5069w.html,"Laptop, ASUS, Laptop Gaming, Laptop đồ họa, Laptop 16 inch, Laptop Core i7 , Gaming, Asus ROG, Asus Rog Strix, Asus Rog Strix G16",44170000,43990000,43990000,1,True,0,0,"Intel Core i7 14650HX 2.2 GHz (30MB Cache, up to 5.2 GHz, 16 lõi, 24 luồng)",,32GB,1TB,16 inches,2560 x 1600 (WQXGA),"90WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,RTX 5050,,,,Bluetooth 5.4,35.4 x 26.8 x 2.28 ~ 3.08 cm (Dài x Rộng x Dày),2.65 kg,Xám,"Bộ nguồn, máy, sách hdsd",/g/r/group_874_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_874_3.png,"Laptop ASUS ROG Strix G16 G615JHR-S5069W; CPU: Intel Core i7 14650HX 2.2 GHz (30MB Cache, up to 5.2 GHz, 16 lõi, 24 luồng); RAM: 32GB; Luu tru: 1TB; Man hinh: 16 inches; Do phan giai: 2560 x 1600 (WQXGA); Pin: 90WHrs, 4S1P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.4; Kich thuoc: 35.4 x 26.8 x 2.28 ~ 3.08 cm (Dài x Rộng x Dày); Gia: 44,170,000 VND",0.41
33743,Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y400X0VN,Lenovo,laptop-lenovo-ideapad-gaming-3-15imh05-81y400x0vn,https://cellphones.com.vn/laptop-lenovo-ideapad-gaming-3-15imh05-81y400x0vn.html,"Laptop, Lenovo, Laptop Gaming, Gaming",21990000,19160000,19160000,0,True,1,5,Intel Core i5-10300H,,8GB,512GB,15.6 inches,1080 x 1920 pixels (FullHD), 3Cell 45WHrs,Window 10,,,,,v5.0,359 x 249.6 x 24.9 mm,2.2kg,Xanh,,/l/a/laptop-lenovo-ideapad-gaming-3-15imh05-81y400x0vn-011.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-ideapad-gaming-3-15imh05-81y400x0vn-011.jpg,"Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y400X0VN; CPU: Intel Core i5-10300H; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1080 x 1920 pixels (FullHD); Pin:  3Cell 45WHrs; HDH: Window 10; Bluetooth: v5.0; Kich thuoc: 359 x 249.6 x 24.9 mm; Gia: 21,990,000 VND",12.87
133871,Laptop Lenovo IdeaPad Slim 5 14IPH11 83S5000CVN,Lenovo,laptop-lenovo-ideapad-slim-5-14iph11-83s5000cvn,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14iph11-83s5000cvn.html,"Laptop, Lenovo, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Laptop AI, Ideapad, Laptop Lenovo AI, Laptop Copilot+ PC, Lenovo Ideapad Slim 5",39990000,36990000,36990000,0,True,0,0,"Intel Core Ultra 5 322, 6 lõi (2P + 4LPE) / 6 luồng, Max Turbo up to 4.4GHz, 12MB Intel Smart Cache",,32GB,512GB,14 inches,1920 x 1200 pixels (WUXGA),"60Wh, 65W USB-C Slim (2-pin, Wall-mount)","Windows 11 Home Single Language, English",,,,,Bluetooth 5.4,313.4 x 222 x 16.9 mm (Dài x Rộng x Dày),1.37 kg,Xám,"Bộ nguồn, máy, sách hdsd",/t/e/text_d_i_9_41.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_9_41.png,"Laptop Lenovo IdeaPad Slim 5 14IPH11 83S5000CVN; CPU: Intel Core Ultra 5 322, 6 lõi (2P + 4LPE) / 6 luồng, Max Turbo up to 4.4GHz, 12MB Intel Smart Cache; RAM: 32GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 60Wh, 65W USB-C Slim (2-pin, Wall-mount); HDH: Windows 11 Home Single Language, English; Bluetooth: Bluetooth 5.4; Kich thuoc: 313.4 x 222 x 16.9 mm (Dài x Rộng x Dày); Gia: 39,990,000 VND",7.5
97545,Laptop HP 14-EP1011TU 9Z2W3PA,HP,laptop-hp-14-ep1011tu-9z2w3pa,https://cellphones.com.vn/laptop-hp-14-ep1011tu-9z2w3pa.html,"Laptop, HP, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Laptop core i5, HP Compaq",0,0,0,0,True,0,0,Intel Core 5 120U (10 lõi) - Max Turbo Frequency: 5.00 GHz,,16GB,512GB,14 inches,1920 x 1080 pixels (FullHD),3 Cell Int (41.04Wh),Windows 11 Home Single Language 64-bit,,,,,Bluetooth 5.3,32.4 x 21.5 x 1.79 cm (Dài x Rộng x Dày),1.398 kg,Bạc,"Bộ nguồn, máy, sách hdsd",/g/r/group_659_5.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_659_5.png,Laptop HP 14-EP1011TU 9Z2W3PA; CPU: Intel Core 5 120U (10 lõi) - Max Turbo Frequency: 5.00 GHz; RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 3 Cell Int (41.04Wh); HDH: Windows 11 Home Single Language 64-bit; Bluetooth: Bluetooth 5.3; Kich thuoc: 32.4 x 21.5 x 1.79 cm (Dài x Rộng x Dày),0.0
39639,Laptop HP 15-DY2093/2193DX 405F7UA,HP,laptop-hp-15-dy2093dx-405f7ua,https://cellphones.com.vn/laptop-hp-15-dy2093dx-405f7ua.html,"Laptop, HP, HP Compaq",18990000,14990000,14990000,0,True,0,0,"Intel® Core™ i5-1135G7 (up to 4.2 GHz, 8 MB L3 cache, 4 nhân)",,8GB,256GB,15.6 inches,1080 x 1920 pixels (FullHD),"3-cell, 41 Wh Li-ion",WIN 10 - Win ,,,,,v4.2,35.85 x 24.2 x 1.79 cm,1.69 kg,Bạc,,/t/e/text_ng_n_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1.png,"Laptop HP 15-DY2093/2193DX 405F7UA; CPU: Intel® Core™ i5-1135G7 (up to 4.2 GHz, 8 MB L3 cache, 4 nhân); RAM: 8GB; Luu tru: 256GB; Man hinh: 15.6 inches; Do phan giai: 1080 x 1920 pixels (FullHD); Pin: 3-cell, 41 Wh Li-ion; HDH: WIN 10 - Win ; Bluetooth: v4.2; Kich thuoc: 35.85 x 24.2 x 1.79 cm; Gia: 18,990,000 VND",21.06
32553,iMac 24 2021 M1 8GPU 8GB 256GB I Chính hãng Apple Việt Nam,Apple,imac-2021-8gpu,https://cellphones.com.vn/imac-2021-8gpu.html,"Laptop, Mac, iMac",39990000,25990000,25990000,0,True,0,0,Apple M1 8 nhân,,8GB,256GB,24 inches,4480 x 2520 (4.5K),,macOS,,,,,Bluetooth 5.0,54.7 x 46.1 x 1.15 cm (Dài x cao x dày),4.46kg,"Bạc, Hồng, Xanh lá, Xanh dương","Thân máy, dây nguồn, cáp USB-C ra Lightning, Magic Mouse, Magic Keyboard",/m/a/macbook_7__3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_7__3.png,"iMac 24 2021 M1 8GPU 8GB 256GB I Chính hãng Apple Việt Nam; CPU: Apple M1 8 nhân; RAM: 8GB; Luu tru: 256GB; Man hinh: 24 inches; Do phan giai: 4480 x 2520 (4.5K); HDH: macOS; Bluetooth: Bluetooth 5.0; Kich thuoc: 54.7 x 46.1 x 1.15 cm (Dài x cao x dày); Can nang: 51.0000; Gia: 39,990,000 VND",35.01
125872,Apple Studio Display 27 5K Ngàm VESA Màn Nano 2026 | Chính hãng Apple Việt Nam,Apple,apple-studio-display-27-5k-ngam-vesa-man-nano-2026,https://cellphones.com.vn/apple-studio-display-27-5k-ngam-vesa-man-nano-2026.html,"Laptop, Mac, Studio Display",52990000,49990000,49990000,1,True,0,0,,,,,27 inches,5120 x 2880 pixels,,,,,,,,Màn hình Studio Display với chân đế có thể điều chỉnh độ nghiêng và độ cao: 47.9  x 62.3 x 20.7 cm (Cao x Rộng x Dày) <br>Studio Display với ngàm kết nối VESA: 36.2 x 62.3 x 3.1 cm (Cao x Rộng x Dày),Màn hình Studio Display với chân đế có thể điều chỉnh độ nghiêng và độ cao: 7.6 kg<br>Studio Display với ngàm kết nối VESA: 5.4 kg,Bạc,Studio Display<br> Cáp Thunderbolt 5 Pro (1 m),/m/a/macbook_3__20_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_3__20_1.png,"Apple Studio Display 27 5K Ngàm VESA Màn Nano 2026 | Chính hãng Apple Việt Nam; Man hinh: 27 inches; Do phan giai: 5120 x 2880 pixels; Kich thuoc: Màn hình Studio Display với chân đế có thể điều chỉnh độ nghiêng và độ cao: 47.9  x 62.3 x 20.7 cm (Cao x Rộng x Dày) <br>Studio Display với ngàm kết nối VESA: 36.2 x 62.3 x 3.1 cm (Cao x Rộng x Dày); Gia: 52,990,000 VND",5.66
36063,Laptop ASUS ZenBook UX325EA-KG363T,ASUS,laptop-asus-zenbook-ux325ea-kg363t,https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg363t.html,"Laptop, ASUS, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop cảm ứng, Zenbook",25290000,20490000,20490000,0,True,2,5,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,,8GB,512GB,13.3 inches,1920 x 1080 pixels (FullHD),4 Cell ,Windows 10 Home SL ,,,,,v5.0,30.42 x 20.3 x 1.39 ~ 1.39 cm,1.14kg,Xám,"Sách hướng dẫn, Bao da, Sạc Laptop Asus, Thùng máy",/u/n/untitled-1_3_8.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/u/n/untitled-1_3_8.jpg,"Laptop ASUS ZenBook UX325EA-KG363T; CPU: Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB; RAM: 8GB; Luu tru: 512GB; Man hinh: 13.3 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4 Cell ; HDH: Windows 10 Home SL ; Bluetooth: v5.0; Kich thuoc: 30.42 x 20.3 x 1.39 ~ 1.39 cm; Gia: 25,290,000 VND",18.98
79808,Laptop ASUS Zenbook DUO UX8406MA-PZ307W ,ASUS,laptop-asus-zenbook-duo-ux8406ma-pz307w,https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ma-pz307w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop đồ họa, Laptop Văn phòng, Laptop 14 inch, Laptop AI, Zenbook, Laptop Asus AI, Laptop Copilot+ PC",49990000,45990000,45990000,0,True,0,0,"Intel Core Ultra 7 155H (1.4 GHz, 24MB Cache, up to 4.8 GHz, 16 lõi, 22 luồng)",,16GB,512GB,14 inches,2880 x 1800 pixels,"75WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5.3,31.35 x 21.79 x 1.46 ~ 1.99 cm (W x H x D),1.65 kg,Xám,"Cáp, sạc, sách hướng dẫn sử dụng",/g/r/group_565_24_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_565_24_.png,"Laptop ASUS Zenbook DUO UX8406MA-PZ307W ; CPU: Intel Core Ultra 7 155H (1.4 GHz, 24MB Cache, up to 4.8 GHz, 16 lõi, 22 luồng); RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 2880 x 1800 pixels; Pin: 75WHrs, 4S1P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 31.35 x 21.79 x 1.46 ~ 1.99 cm (W x H x D); Can nang: 388.0000; Gia: 49,990,000 VND",8.0
100872,Laptop ASUS Zenbook 14 UX3405CA-PZ204WS,ASUS,laptop-asus-zenbook-14-ux3405ca-pz204ws,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz204ws.html,"Laptop, ASUS, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop cảm ứng, Laptop 14 inch, Laptop AI, Zenbook, Laptop Asus AI",40290000,36090000,36090000,0,True,3,5,"Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng)",,32GB,1TB,14 inches,2880 x 1800 pixels,"75WHrs, 2S2P, 4-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,,,,,Bluetooth 5.4,31.24 x 22.01 x 1.49 ~ 1.49 cm (Dài x Rộng x Dày),1.28 kg,Xanh,"Bộ nguồn, máy, bút, túi, sách hdsd",/g/r/group_828_7_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_828_7_.png,"Laptop ASUS Zenbook 14 UX3405CA-PZ204WS; CPU: Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng); RAM: 32GB; Luu tru: 1TB; Man hinh: 14 inches; Do phan giai: 2880 x 1800 pixels; Pin: 75WHrs, 2S2P, 4-cell Li-ion; HDH: Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic; Bluetooth: Bluetooth 5.4; Kich thuoc: 31.24 x 22.01 x 1.49 ~ 1.49 cm (Dài x Rộng x Dày); Gia: 40,290,000 VND",10.42
82009,Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W ,ASUS,laptop-asus-vivobook-s-14-oled-s5406ma-pp136w,https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Laptop AI, Vivobook, Laptop Asus AI, Asus Vivobook S, Asus Vivobook S14",26990000,22990000,22990000,0,True,1,5,"Intel Core Ultra 5 125H 1.2 GHz (18MB Cache, up to 4.5 GHz, 14 lõi, 18 luồng)",,16GB,1TB,14 inches,2880 x 1800 pixels,"75WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,AMD Radeon RX,,,,Bluetooth 5.3,31.05 x 22.19 x 1.39 ~ 1.59 cm (W x H x D),1.30 kg,Xanh,Cáp<br>Sạc<br>Sách HDSD,/g/r/group_565_33_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_565_33_.png,"Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W ; CPU: Intel Core Ultra 5 125H 1.2 GHz (18MB Cache, up to 4.5 GHz, 14 lõi, 18 luồng); RAM: 16GB; Luu tru: 1TB; Man hinh: 14 inches; Do phan giai: 2880 x 1800 pixels; Pin: 75WHrs, 4S1P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 31.05 x 22.19 x 1.39 ~ 1.59 cm (W x H x D); Can nang: 489.0000; Gia: 26,990,000 VND",14.82
34531,Laptop ASUS Gaming ROG Zephyrus G14 GA401QH-HZ035T ,ASUS,laptop-asus-rog-zephyrus-g14-ga401qh-hz035t,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-ga401qh-hz035t.html,"Laptop, ASUS, Gaming, Asus Rog Zephyrus",28990000,27590000,27590000,0,True,4,5,"AMD Ryzen 7-5800HS 2.8GHz up to 4.4GHz, 8 cores 16 threads",,8GB,512GB,14 inches,1920 x 1080 pixels (FullHD),"4-cell, 76WHrs",Windows 10 Home,,,,,Bluetooth 5.1,32.4(W) x 22.0(D) x 1.79(H) cm,1.7 KG,Xám,,/l/a/laptop-asus-rog-zephyrus-g14-ga401qh-hz035t-4.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-rog-zephyrus-g14-ga401qh-hz035t-4.jpg,"Laptop ASUS Gaming ROG Zephyrus G14 GA401QH-HZ035T ; CPU: AMD Ryzen 7-5800HS 2.8GHz up to 4.4GHz, 8 cores 16 threads; RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4-cell, 76WHrs; HDH: Windows 10 Home; Bluetooth: Bluetooth 5.1; Kich thuoc: 32.4(W) x 22.0(D) x 1.79(H) cm; Gia: 28,990,000 VND",4.83
48800,Laptop ASUS VivoBook 15X A1503ZA-L1422W,ASUS,laptop-asus-vivobook-15x-a1503za-l1422w,https://cellphones.com.vn/laptop-asus-vivobook-15x-a1503za-l1422w.html,"Laptop, ASUS, Vivobook",18400000,16490000,16490000,0,True,5,4.8,Intel Core i5-12500H,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"70WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home SL ,,,,,v5.0,35.68 x 22.76 x 1.99,1.7kg,Xanh,"Cáp,sạc,sách hdsd,balo",/g/a/gaming_003_5__4.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/gaming_003_5__4.png,"Laptop ASUS VivoBook 15X A1503ZA-L1422W; CPU: Intel Core i5-12500H; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 70WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home SL ; Bluetooth: v5.0; Kich thuoc: 35.68 x 22.76 x 1.99; Can nang: 66.0000; Gia: 18,400,000 VND",10.38
48800,Laptop ASUS VivoBook 15X A1503ZA-L1422W,ASUS,laptop-asus-vivobook-15x-a1503za-l1422w,https://cellphones.com.vn/laptop-asus-vivobook-15x-a1503za-l1422w.html,"Laptop, ASUS, Vivobook",18400000,16490000,16490000,0,True,5,4.8,Intel Core i5-12500H,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"70WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home SL ,,,,,v5.0,35.68 x 22.76 x 1.99,1.7kg,Xanh,"Cáp,sạc,sách hdsd,balo",/g/a/gaming_003_5__4.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/gaming_003_5__4.png,"Laptop ASUS VivoBook 15X A1503ZA-L1422W; CPU: Intel Core i5-12500H; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 70WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home SL ; Bluetooth: v5.0; Kich thuoc: 35.68 x 22.76 x 1.99; Can nang: 66.0000; Gia: 18,400,000 VND",10.38
63588,Laptop ASUS VivoBook 15 X1504VA-NJ070W,ASUS,laptop-asus-vivobook-15-x1504va-nj070w,https://cellphones.com.vn/laptop-asus-vivobook-15-x1504va-nj070w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop Văn phòng, Laptop 15.6 inch, Laptop core i5, Vivobook",18490000,13990000,13990000,0,True,3,5,"Intel Core i5-1335U (12MB Cache, 1.3 GHz up to 4.6 GHz, 10 lõi / 12 luồng)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"42WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5,35.97 x 23.25 x 1.79 ~ 1.79 cm (W x H x D),1.70 kg,Xanh,,/t/e/text_ng_n_99__2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_99__2.png,"Laptop ASUS VivoBook 15 X1504VA-NJ070W; CPU: Intel Core i5-1335U (12MB Cache, 1.3 GHz up to 4.6 GHz, 10 lõi / 12 luồng); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 42WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5; Kich thuoc: 35.97 x 23.25 x 1.79 ~ 1.79 cm (W x H x D); Can nang: 2382.0000; Gia: 18,490,000 VND",24.34
125870,Apple Studio Display XDR 27 5K Ngàm VESA Màn Nano 2026 | Chính hãng Apple Việt Nam,Apple,apple-studio-display-xdr-27-5k-ngam-vesa-man-nano-2026,https://cellphones.com.vn/apple-studio-display-xdr-27-5k-ngam-vesa-man-nano-2026.html,"Laptop, Mac, Studio Display",97990000,93990000,93990000,1,True,0,0,,,,,27 inches,5120 x 2880 pixels,,,,,,,,Studio Display XDR với chân đế có thể điều chỉnh độ nghiêng và độ cao: 47.8  x 62.3 x 21.4 cm (Cao x Rộng x Dày) <br>Studio Display XDR với ngàm kết nối VESA: 36.2 x 62.3 x 3.3 cm (Cao x Rộng x Dày),Studio Display XDR với chân đế có thể điều chỉnh độ nghiêng và độ cao: 8.5 kg<br>Studio Display XDR với ngàm kết nối VESA:  6.3 kg,Bạc,Studio Display XDR<br> Cáp Thunderbolt 5 Pro (1 m),/m/a/macbook_1__7_9_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__7_9_1.png,"Apple Studio Display XDR 27 5K Ngàm VESA Màn Nano 2026 | Chính hãng Apple Việt Nam; Man hinh: 27 inches; Do phan giai: 5120 x 2880 pixels; Kich thuoc: Studio Display XDR với chân đế có thể điều chỉnh độ nghiêng và độ cao: 47.8  x 62.3 x 21.4 cm (Cao x Rộng x Dày) <br>Studio Display XDR với ngàm kết nối VESA: 36.2 x 62.3 x 3.3 cm (Cao x Rộng x Dày); Gia: 97,990,000 VND",4.08
61874,Laptop ASUS VivoBook 15 OLED A1505VA-L1201W,ASUS,laptop-asus-vivobook-15-oled-a1505va-l1201w,https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1201w.html,"Laptop, ASUS, Laptop Văn phòng, Laptop 15.6 inch, Laptop Core i9, Vivobook",24990000,21490000,21490000,0,True,0,0,"Intel Core i9-13900H 2.6 GHz (24MB Cache, up to 5.4 GHz, 14 lõi / 20 luồng)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"50WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5,35.68 x 22.76 x 1.99 ~ 1.99 cm (W x H x D),1.70 kg,Bạc,"Máy, sạc, sách hướng dẫn sử dụng",/t/e/text_ng_n_9__1_76.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__1_76.png,"Laptop ASUS VivoBook 15 OLED A1505VA-L1201W; CPU: Intel Core i9-13900H 2.6 GHz (24MB Cache, up to 5.4 GHz, 14 lõi / 20 luồng); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 50WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5; Kich thuoc: 35.68 x 22.76 x 1.99 ~ 1.99 cm (W x H x D); Can nang: 222.0000; Gia: 24,990,000 VND",14.01
76006,Laptop Gaming Acer Nitro V ANV15-51-72VS,Acer,laptop-gaming-acer-nitro-v-anv15-51-72vs,https://cellphones.com.vn/laptop-gaming-acer-nitro-v-anv15-51-72vs.html,"Laptop, Acer, Laptop Gaming, Laptop 15.6 inch, Laptop Core i7 , Nitro, Acer Nitro V",25990000,19990000,19990000,0,True,7,5,"Intel Core i7-13620H (10 lõi / 16 luồng, upto 4.90 GHz, 24 MB)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"4 cell, 57Wh",Windows 11 Home,RTX 2050,,,,Bluetooth 5,362.3 x 239.89 x 22.9/26.9 mm (W x D x H),2.1 kg,Đen,"Dây nguồn, Sách hướng dẫn, Sạc Laptop</p><p style=""color: red;""><a href=""https://www.acervietnam.com.vn/bao-hanh-3s1""><span style=""color: #ff0000;"">T&igrave;m hiểu th&ecirc;m về bảo h&agrave;nh VIP 3S1</span></a></p>",/g/r/group_509_49_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_49_.png,"Laptop Gaming Acer Nitro V ANV15-51-72VS; CPU: Intel Core i7-13620H (10 lõi / 16 luồng, upto 4.90 GHz, 24 MB); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4 cell, 57Wh; HDH: Windows 11 Home; Bluetooth: Bluetooth 5; Kich thuoc: 362.3 x 239.89 x 22.9/26.9 mm (W x D x H); Can nang: 269.0000; Gia: 25,990,000 VND",23.09
