parent_id,parent_name,product_id,name,sku,color,price,special_price,final_price,discount_percent,stock,thumbnail,image_url
96206,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam,96209,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-MINI-M4-PRO-Z1JV-24GB-1TB-2024-CH,Bạc,53290000,0,53290000,0.0,0,/v/n/vn_mac_studio_m2_pdp_image_posit.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/n/vn_mac_studio_m2_pdp_image_posit.png
90851,Laptop ASUS Vivobook 15 OLED S5507QA-MA090WS,90861,Laptop ASUS Vivobook 15 OLED S5507QA-MA090WS-Bạc,LAP-ASUS-S5507QA-MA090WS-X1E-32GB-BA,Bạc,34990000,25490000,25490000,27.15,0,/t/e/text_ng_n_36__2_23.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_36__2_23.png
123164,Laptop ASUS VivoBook S14 M3407GA-SF030W,123165,Laptop ASUS VivoBook S14 M3407GA-SF030W-Xám,LAP-ASU-M3407GA-SF030W-R7-AI-445-XA,Xám,30990000,27190000,27190000,12.26,42,/s/s/ssss_2_51.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_51.png
132984,Laptop Lenovo IdeaPad Slim 5 14IPH11 83S5000DVN ,132985,Laptop Lenovo IdeaPad Slim 5 14IPH11 83S5000DVN -Xám,LAP-LEN-SLIM5-14IPH11-83S5000DVN-U5-322-XA,Xám,32990000,29490000,29490000,10.61,33,/x/_/x_m_7__19.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_7__19.png
118508,Laptop Acer Gaming Nitro ProPanel ANV15-52-74UM,118513,Laptop Acer Gaming Nitro ProPanel ANV15-52-74UM-Đen,LAP-ACER-ANV15-52-74UM-NHQUBSV003-CORE7-240H-DN,Đen,31990000,0,31990000,0.0,65,/x/_/x_m_2_33.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_2_33.png
100344,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN,100345,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN-Xám,LAP-LEN-14IRH10-83K00009VN-I7-13620H-XA,Xám,24990000,23090000,23090000,7.6,0,/t/e/text_ng_n_6__2_227.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__2_227.png
61872,Laptop ASUS VivoBook 15 OLED A1505VA-L1114W,61873,Laptop Asus VivoBook 15 OLED A1505VA-L1114W-Đen,LAP-ASUS-A1505VA-L1114W-I5-13500H-DN,Đen,20990000,15490000,15490000,26.2,0,/t/e/text_ng_n_2__2_58.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__2_58.png
123052,Laptop ASUS ExpertBook P1 P1503CVA-C5H16-63WS,123054,Laptop ASUS ExpertBook P1 P1503CVA-C5H16-63WS-Xám,LAP-ASU-P1503CVA-C5H16-63WS-CORE5-210H-XA,Xám,26990000,25090000,25090000,7.04,0,/s/s/ssss_2_30.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_30.png
109870,Laptop Acer Aspire Lite 15 AL15-72P-7232,109872,Laptop Acer Aspire Lite 15 AL15-72P-7232-Bạc,LAP-ACER-LITE15-AL15-72P-7232-I7-13620H-BA,Bạc,20990000,17490000,17490000,16.67,0,/t/e/text_ng_n_7__4_246.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__4_246.png
47730,Laptop Huawei Matebook D14,47731,Laptop Huawei Matebook D14-Bạc,LAP-HUA-D14-I5-1135G7-BA,Bạc,18990000,14990000,14990000,21.06,0,/l/a/laptop-huawei-matebook-d14-7_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-huawei-matebook-d14-7_2.jpg
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95951,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,APP-IMAC-24-M4-Z1E2-24GB-512GB-BA-CH,Bạc,52490000,51490000,51490000,1.91,1,/i/m/imac_m4_chip_2-port_24-in_silver.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_silver.png
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95952,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Cam,APP-IMAC-24-M4-Z1E8-24GB-512GB-CA-CH,Cam,52490000,51490000,51490000,1.91,0,/i/m/imac_m4_chip_2-port_24-in_orange.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_orange.png
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95954,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Tím,APP-IMAC-24-M4-Z1E7-24GB-512GB-TI-CH,Tím,52490000,51490000,51490000,1.91,2,/i/m/imac_m4_chip_2-port_24-in_purple.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_purple.png
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95955,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Vàng,APP-IMAC-24-M4-Z1E3-24GB-512GB-VA-CH,Vàng,52490000,51490000,51490000,1.91,0,/i/m/imac_m4_chip_2-port_24-in_yellow.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_yellow.png
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95956,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Xanh,APP-IMAC-24-M4-Z1E5-24GB-512GB-XD-CH,Xanh,52490000,51490000,51490000,1.91,1,/i/m/imac_m4_chip_2-port_24-in_blue_p.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_blue_p.png
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam,95957,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Xanh lá,APP-IMAC-24-M4-Z1E4-24GB-512GB-XL-CH,Xanh lá,52490000,51490000,51490000,1.91,0,/i/m/imac_m4_chip_2-port_24-in_green.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/imac_m4_chip_2-port_24-in_green.png
35359,Laptop ASUS VivoBook R564JA-UH31T Nhập Khẩu Chính Hãng,35371,Laptop ASUS VivoBook R564JA-UH31T-Đen,LAP-ASUS-R564JA-UH31T-I3-1035G1-DN,Đen,13990000,8990000,8990000,35.74,0,/l/a/laptop-asus-vivobook-r564ja-uh31t-1_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-r564ja-uh31t-1_1.jpg
45645,Laptop gaming MSI GF63 Thin 11SC 664VN,45679,Laptop gaming MSI GF63 Thin 11SC 664VN-Đen,LAP-MSI-11SC-664VN-I5-11400H-DN,Đen,16490000,14990000,14990000,9.1,0,/m/s/msi-gf63-thin-10sc-804vn-1_3_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/s/msi-gf63-thin-10sc-804vn-1_3_1.jpg
117879,Laptop Acer Gaming Nitro ProPanel ANV15-52-59RR,117880,Laptop Acer Gaming Nitro ProPanel ANV15-52-59RR-Đen,LAP-ACER-ANV15-52-59RR-NHQZ9SV005-CORE5-210H-DN,Đen,33990000,0,33990000,0.0,65,/x/_/x_m_2_29.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_2_29.png
96707,Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN,96710,Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN-Xám,LAP-MSI-16-AI+-EVO-B2VMG-016VN-U9-288V-XA,Xám,45990000,45290000,45290000,1.52,1,/t/e/text_ng_n_1__7_53.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_53.png
109986,Laptop MSI Katana 15 HX B14WFK-025VN,109987,Laptop MSI Katana 15 HX B14WFK-025VN-Đen,LAP-MSI-15-HX-B14WFK-025VN-I7-14650HX-DN,Đen,45990000,40990000,40990000,10.87,0,/t/e/text_ng_n_3__7_270.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_270.png
118697,Laptop Dell 15 DC15250 MCW52 - Nhập khẩu chính hãng,118698,Laptop Dell 15 DC15250 MCW52 - Nhập khẩu chính hãng-Bạc,LAP-DELL-15-DC15250-MCW52-I7-1355U-BA,Bạc,23990000,21990000,21990000,8.34,1,/t/e/text_ng_n_2__10_102_4.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_102_4.png
117990,Laptop Gigabyte Gaming A16 GA6H-CVHI3VN893SH,117991,Laptop Gigabyte Gaming A16 GA6H-CVHI3VN893SH-Đen,LAP-GIG-GA6H-CVHI3VN893SH-I7-13620H-DN,Đen,39990000,37290000,37290000,6.75,8,/t/e/text_ng_n_2__10_32_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_32_3.png
39664,Laptop ASUS VivoBook A515EA-L12033T,39665,Laptop ASUS VivoBook A515EA-L12033T-Đen,LAP-ASU-A515EA-L12033T-I5-1135G7-DN,Đen,19990000,16990000,16990000,15.01,0,/a/s/asus-vivobook-a515ea-l12033t-i5-1135g7_3ceecf861244435ebabb617c59f0a670_grande_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/s/asus-vivobook-a515ea-l12033t-i5-1135g7_3ceecf861244435ebabb617c59f0a670_grande_1.png
51225,Laptop Asus Vivobook Flip TN3402QA-LZ019W,51226,Laptop Asus Vivobook Flip TN3402QA-LZ019W-Bạc,LAP-ASU-TN3402QA-LZ019W-R5-5600H-BA,Bạc,18300000,16790000,16790000,8.25,0,/1/1/11_8_3.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/1/11_8_3.jpg
106243,Laptop ASUS Gaming V16 V3607VH-RP024W,106244,Laptop ASUS Gaming V16 V3607VH-RP024W-Đen,LAP-ASU-V16-V3607VH-RP024W-CORE5-210H-DN,Đen,28990000,27390000,27390000,5.52,0,/t/e/text_ng_n_15_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_16.png
100678,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000AVN,100679,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000AVN-Xám,LAP-LEN-14IRH10-83K0000AVN-I5-13420H-XA,Xám,20990000,18590000,18590000,11.43,0,/t/e/text_ng_n_5__8_56.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__8_56.png
51700,Laptop ASUS Vivobook 15X A1503ZA-L1421W,51701,Laptop ASUS Vivobook 15X A1503ZA-L1421W-Bạc,LAP-ASU-A1503ZA-L1421W-I5-12500H-BA,Bạc,18400000,16490000,16490000,10.38,0,/2/_/2_230_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/2/_/2_230_1.png
135935,Laptop Lenovo Yoga Slim 7 14IPH11 83QM0076VN,135937,Laptop Lenovo Yoga Slim 7 14IPH11 83QM0076VN-Trắng kem,LAP-LEN-14IPH11-83QM0076VN-U7-355-TR,Trắng kem,42990000,40990000,40990000,4.65,3,/x/_/x_m_13__25.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_13__25.png
100199,Laptop HP Dragonfly G4 A9VD6PT,100200,Laptop HP Dragonfly G4 A9VD6PT-Bạc,LAP-HP-DRAGONFLY-G4-A9VD6PT-I7-1365U-BA,Bạc,57590000,54990000,54990000,4.51,3,/t/e/text_ng_n_1__8_18.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__8_18.png
126213,Laptop HP 250R G10 C3SH6AT,126214,Laptop HP 250R G10 C3SH6AT-Bạc,LAP-HP-250R-G10-C3SH6AT-C5-120U-BA,Bạc,19590000,17990000,17990000,8.17,273,/s/s/ssss_2_107.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_107.png
78368,Laptop ASUS Vivobook 14 X1404ZA-NK389W,78370,Laptop Asus Vivobook 14 X1404ZA-NK389W-Bạc,LAP-ASU-X1404ZA-NK389W-I7-1255U-BA,Bạc,17990000,14490000,14490000,19.46,0,/l/a/laptop-asus-vivobook-14-x1404za-nk389w_1_.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-14-x1404za-nk389w_1_.jpg
42604,Laptop ASUS Gaming Rog Strix G15 G513IH HN015W,42605,Laptop Asus Gaming Rog Strix G15 G513IH HN015W-Đen,LAP-ASU-G513IH-HN015W-R7-4800H-XA,Đen,19000000,17890000,17890000,5.84,0,/2/_/2_64_38.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/2/_/2_64_38.jpg
129046,Laptop ASUS Vivobook S14 S3407AA-SF032W,129047,Laptop ASUS Vivobook S14 S3407AA-SF032W-Xám,LAP-ASU-S14-S3407AA-SF032W-U7-355-XA,Xám,33990000,31290000,31290000,7.94,18,/s/s/ssss_2_181.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_181.png
79551,Laptop ASUS  Vivobook 14 OLED A1405VA-KM257W,79552,Laptop Asus Vivobook 14 OLED A1405VA-KM257W-Đen,LAP-ASUS-A1405VA-KM257W-I5-13500H-DN,Đen,20990000,16490000,16490000,21.44,0,/t/e/text_ng_n_16__5_20.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__5_20.png
105169,Laptop HP 15-FD0083TU 8D736PA,105171,Laptop HP 15-FD0083TU 8D736PA-Bạc,LAP-HP-15-FD0083TU-8D736PA-I7-1355U-BA,Bạc,22490000,20690000,20690000,8.0,0,/t/e/text_ng_n_5__9_125.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__9_125.png
104141,Laptop ASUS Vivobook 15 X1502VA-BQ885W,104142,Laptop ASUS Vivobook 15 X1502VA-BQ885W-Bạc,LAP-ASU-15-X1502VA-BQ885W-I5-13420H-BA,Bạc,16990000,16690000,16690000,1.77,0,/t/e/text_ng_n_40__2_24_2_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_40__2_24_2_2.png
61232,Laptop ASUS Zenbook 14 Flip OLED UP3404VA-KN038W,61233,Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN038W-Xanh,LAP-ASU-UP3404VA-KN038W-I5-1340P-XD,Xanh,29990000,24990000,24990000,16.67,0,/t/e/text_ng_n_11__2_48.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_11__2_48.png
96330,Laptop ASUS Gaming ROG Zephyrus G14 GA403UU-QS135W,96331,Laptop ASUS Gaming ROG Zephyrus G14 GA403UU-QS135W-Xám,LAP-ASU-G14-GA403UU-QS135W-R9-8945HS-XA,Xám,45990000,38990000,38990000,15.22,0,/t/e/text_ng_n_1__7_46.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_46.png
31112,Laptop ASUS Gaming FX506LH-HN002T,31113,Laptop ASUS Gaming FX506LH-HN002T-Xám,LAP-ASUS-FX506LH-HN002T-I5-10300H-XA,Xám,21990000,15990000,15990000,27.29,0,/l/a/laptop-asus-tuf-gaming-f15-fx506lh_4__1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-tuf-gaming-f15-fx506lh_4__1.jpg
111610,Laptop MSI Katana 15 B13UDXK-2411VN,111611,Laptop MSI Katana 15 B13UDXK-2411VN-Đen,LAP-MSI-15-B13UDXK-2411VN-I7-13620H-DN,Đen,24990000,0,24990000,0.0,0,/t/e/text_ng_n_3__8_94.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__8_94.png
100750,Laptop HP Pavilion 15-EG3095TU 8C5L6PA V2,100751,Laptop HP Pavilion 15-EG3095TU 8C5L6PA V2-Bạc,LAP-HP-15-EG3095TU-8C5L6PA-V2-I5-1335U-BA,Bạc,19990000,17990000,17990000,10.01,0,/t/e/text_ng_n_6_6_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6_6_3.png
106953,Laptop ASUS Zenbook 14 UX3405CA-PZ188WS,106957,Laptop ASUS Zenbook 14 UX3405CA-PZ188WS-Xanh,LAP-ASU-14-UX3405CA-PZ188WS-U7-255H-XD,Xanh,37990000,36490000,36490000,3.95,0,/i/m/image_1669.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1669.png
75605,Laptop ASUS Zenbook 14 OLED UX3405MA-PP152W,75606,Laptop ASUS Zenbook 14 OLED UX3405MA-PP152W-Xanh dương,LAP-ASU-UX3405MA-PP152W-U7-125H-32GB-XD,Xanh dương,34990000,27490000,27490000,21.43,0,/l/a/laptop-asus-zenbook-14-oled-ux3405ma-pp152w-2_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-zenbook-14-oled-ux3405ma-pp152w-2_1.jpg
106945,Laptop ASUS Zenbook 14 UM3406KA-PP590WS,106950,Laptop ASUS Zenbook 14 UM3406KA-PP590WS-Đen,LAP-ASU-ZEN14-UM3406KA-PP590WS-AI7-350-DN,Đen,34990000,32390000,32390000,7.43,0,/t/e/text_ng_n_15_81.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_81.png
106917,Laptop ASUS Vivobook Go 15 E1504GA-BQ1141W,106918,Laptop ASUS Vivobook Go 15 E1504GA-BQ1141W-Bạc,LAP-GO15-E1504GA-BQ1141W-I3-N305-BA,Bạc,10990000,0,10990000,0.0,0,/t/e/text_ng_n_3__7_150.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_150.png
94521,Laptop MSI Katana 15 B13VEK-2256VN,94522,Laptop MSI Katana 15 B13VEK-2256VN-Đen,LAP-MSI-KAT15-B13VEK-2256VN-I7-13620H-DN,Đen,26990000,24490000,24490000,9.26,0,/t/e/text_ng_n_1__7_12.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_12.png
116622,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,116623,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-PRO-14-M5-24GB-512GB-Z1KL-DN,Bạc,46890000,0,46890000,0.0,0,/t/e/text_ng_n_3__9_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__9_16.png
116622,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,116624,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Đen Không Gian,APP-MAC-PRO-14-M5-24GB-512GB-Z1KH-DN,Đen Không Gian,46890000,0,46890000,0.0,0,/t/e/text_ng_n_2__11_24.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__11_24.png
79467,Laptop ASUS Vivobook 15 Oled A1505VA L1491W,79469,Laptop Asus Vivobook 15 Oled A1505VA L1491W-Bạc,LAP-ASU-15-A1505VA-L1491W-I7-13700H-BA,Bạc,22990000,19490000,19490000,15.22,0,/l/a/laptop-asus-vivobook-15-oled-a1505va-l1491w_5__1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-15-oled-a1505va-l1491w_5__1.png
133890,Laptop Acer Aspire Lite 14 AL14-44P-R0SP,133891,Laptop Acer Aspire Lite 14 AL14-44P-R0SP-Bạc,LAP-ACER-AL14-44P-R0SP-NXDMCSV003-R7-7730U-BA,Bạc,21990000,20990000,20990000,4.55,135,/x/_/x_m_2_84.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_2_84.png
106526,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00FVVN,106527,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00FVVN-Xám,LAP-LEN-14ABR8-82XX00FVVN-R5-5625U-XA,Xám,17990000,17490000,17490000,2.78,0,/t/e/text_ng_n_12__8_86.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__8_86.png
102244,Laptop ASUS Vivobook 14 X1405VA-LY623W,102245,Laptop ASUS Vivobook 14 X1405VA-LY623W-Bạc,LAP-ASU-X1405VA-LY623W-I5-13420H-BA,Bạc,16990000,16490000,16490000,2.94,0,/t/e/text_ng_n_1__9_38.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__9_38.png
63584,Laptop ASUS ZenBook S 13 OLED UX5304VA-NQ125W,63585,Laptop Asus ZenBook S 13 OLED UX5304VA-NQ125W-Xám,LAP-ASU-S13-UX5304VA-NQ125W-I7-1355U-XA,Xám,39990000,29990000,29990000,25.01,0,/t/e/text_ng_n_77__3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_77__3.png
130466,Laptop Acer Gaming Nitro ProPanel ANV15-52-50RB,130473,Laptop Acer Gaming Nitro ProPanel ANV15-52-50RB-Đen,LAP-ACER-ANV15-52-50RB-NHQUASV002-CORE-5-210H-DN,Đen,33490000,0,33490000,0.0,67,/s/s/sssxs_21.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/sssxs_21.png
104891,Laptop Lenovo ThinkPad X9-14 Gen 1 Aura Edition 21QA006LVN,104892,Laptop Lenovo ThinkPad X9-14 Gen 1 21QA006LVN-Xám,LAP-LEN-X9-14-GEN1-21QA006LVN-U7-258V-XA,Xám,55990000,52490000,52490000,6.25,0,/t/e/text_ng_n_10__5_112.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10__5_112.png
108536,Laptop ASUS TUF Gaming F16 FX608JPR-RV044W,108537,Laptop ASUS TUF Gaming F16 FX608JPR-RV044W-Xám,LAP-ASU-F16-FX608JPR-RV044W-I7-14650HX-XA,Xám,45190000,43190000,43190000,4.43,0,/t/e/text_ng_n_3__7_216.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_216.png
125735,MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB | Chính hãng Apple Việt Nam,125736,MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-PRO14-M5PRO-MGDP4-24GB-2TB-2026-BA-CH,Bạc,88990000,87990000,87990000,1.12,0,/b/_/b_c_3_9.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/_/b_c_3_9.png
125735,MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB | Chính hãng Apple Việt Nam,125737,MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB | Chính hãng Apple Việt Nam-Đen Không Gian,APP-MAC-PRO14-M5PRO-MGDT4-24GB-2TB-2026-DE-CH,Đen Không Gian,88990000,87990000,87990000,1.12,0,/_/e/_en_5_17.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/e/_en_5_17.png
