parent_id,parent_name,product_id,name,sku,color,price,special_price,final_price,discount_percent,stock,thumbnail,image_url
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,125129,Samsung Galaxy S26 Ultra 12GB 256GB-Đen Classic,SAM-S26-ULTRA-5G-S948-12GB-256GB-DN,Đen Classic,36990000,30890000,30890000,16.49,165,/s/a/samsung-galaxy-s26-ultra-11_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-11_2.jpg
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,125130,Samsung Galaxy S26 Ultra 12GB 256GB-Tím Cobalt,SAM-S26-ULTRA-5G-S948-12GB-256GB-TI,Tím Cobalt,36990000,30890000,30890000,16.49,365,/s/a/samsung-galaxy-s26-ultra_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra_2.jpg
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,125134,Samsung Galaxy S26 Ultra 12GB 256GB-Xanh Sky Blue,SAM-S26-ULTRA-5G-S948-12GB-256GB-XD,Xanh Sky Blue,36990000,30890000,30890000,16.49,123,/s/a/samsung-galaxy-s26-ultra-22_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-22_2.jpg
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,125136,Samsung Galaxy S26 Ultra 12GB 256GB-Trắng Classic,SAM-S26-ULTRA-5G-S948-12GB-256GB-TR,Trắng Classic,36990000,30890000,30890000,16.49,141,/s/a/samsung-galaxy-s26-ultra-33_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-33_2.jpg
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,131810,Samsung Galaxy S26 Ultra 12GB 256GB-Vàng Hồng,SAM-S26-ULTRA-5G-S948-12GB-256GB-VH,Vàng Hồng,36990000,30890000,30890000,16.49,0,/s/2/s26-ultra-vang-hong.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/2/s26-ultra-vang-hong.png
125121,Samsung Galaxy S26 Ultra 5G 12GB 256GB,131811,Samsung Galaxy S26 Ultra 12GB 256GB-Bạc,SAM-S26-ULTRA-5G-S948-12GB-256GB-BA,Bạc,36990000,30890000,30890000,16.49,11,/s/2/s26-ultra-bac_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/2/s26-ultra-bac_1.png
112586,iPhone 17 Pro 256GB | Chính hãng,112596,iPhone 17 Pro 256GB | Chính hãng-Bạc,APP-IP17-PRO-VN-256GB-MG8G4-BA-CH,Bạc,34990000,33990000,33990000,2.86,158,/i/p/iphone-17-pro-3.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-3.jpg
112586,iPhone 17 Pro 256GB | Chính hãng,112597,iPhone 17 Pro 256GB | Chính hãng-Cam Vũ Trụ,APP-IP17-PRO-VN-256GB-MG8H4-CA-CH,Cam Vũ Trụ,34990000,33890000,33890000,3.14,75,/i/p/iphone-17-pro-cam.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-cam.jpg
112586,iPhone 17 Pro 256GB | Chính hãng,112599,iPhone 17 Pro 256GB | Chính hãng-Xanh Đậm,APP-IP17-PRO-VN-256GB-MG8J4-XD-CH,Xanh Đậm,34990000,33990000,33990000,2.86,2,/i/p/iphone-17-pro-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-2.jpg
99770,Samsung Galaxy Z Fold7 12GB 256GB,108373,Samsung Galaxy Z Fold 7 12GB 256BG-Xanh,SAM-Z-FOLD7-F966-5G-12GB-256GB-XD,Xanh bóng,46990000,40990000,40990000,12.77,27,/s/a/samsung-galaxy-z-fold-7_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-7_1.jpg
99770,Samsung Galaxy Z Fold7 12GB 256GB,108374,Samsung Galaxy Z Fold 7 12GB 256BG-Đen,SAM-Z-FOLD7-F966-5G-12GB-256GB-DN,Đen tuyền,46990000,40990000,40990000,12.77,13,/s/a/samsung-galaxy-z-fold-7-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-7-1.jpg
112588,iPhone 17 Pro Max 256GB | Chính hãng,112613,iPhone 17 Pro Max 256GB | Chính hãng-Bạc,APP-IP17-PRO-MAX-VN-256GB-MFYM4-BA-CH,Bạc,37990000,35990000,35990000,5.26,569,/i/p/iphone-17-pro-max-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-max-2.jpg
112588,iPhone 17 Pro Max 256GB | Chính hãng,112615,iPhone 17 Pro Max 256GB | Chính hãng-Cam Vũ Trụ,APP-IP17-PRO-MAX-VN-256GB-MFYN4-CA-CH,Cam Vũ Trụ,37990000,35990000,35990000,5.26,317,/i/p/iphone-17-pro-max.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-max.jpg
112588,iPhone 17 Pro Max 256GB | Chính hãng,112617,iPhone 17 Pro Max 256GB | Chính hãng-Xanh đậm,APP-IP17-PRO-MAX-VN-256GB-MFYP4-XD-CH,Xanh đậm,37990000,35990000,35990000,5.26,202,/i/p/iphone-17-pro-max-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-max-1.jpg
112580,iPhone 17 256GB | Chính hãng,112595,iPhone 17 256GB | Chính hãng-Đen,APP-IP17-VN-256GB-MG6J4-DN-CH,Đen,24990000,24290000,24290000,2.8,201,/i/p/iphone_17_256gb_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb_2.jpg
112580,iPhone 17 256GB | Chính hãng,112598,iPhone 17 256GB | Chính hãng-Trắng,APP-IP17-VN-256GB-MG6K4-TR-CH,Trắng,24990000,24290000,24290000,2.8,482,/2/5/256gb_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/2/5/256gb_2.jpg
112580,iPhone 17 256GB | Chính hãng,112600,iPhone 17 256GB | Chính hãng-Xanh Lam Khói,APP-IP17-VN-256GB-MG6L4-XD-CH,Xanh Lam Khói,24990000,24290000,24290000,2.8,298,/i/p/iphone_17_256gb-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-2.jpg
112580,iPhone 17 256GB | Chính hãng,112601,iPhone 17 256GB | Chính hãng-Tím Oải Hương,APP-IP17-VN-256GB-MG6M4-TI-CH,Tím Oải Hương,24990000,24290000,24290000,2.8,574,/i/p/iphone_17_256gb-3.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-3.jpg
112580,iPhone 17 256GB | Chính hãng,112602,iPhone 17 256GB | Chính hãng-Xanh Lá Xô Thơm,APP-IP17-VN-256GB-MG6N4-XL-CH,Xanh Lá Xô Thơm,24990000,24290000,24290000,2.8,140,/i/p/iphone_17_sage_pdp_image_position_1_sage_color__vn-vi_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_sage_pdp_image_position_1_sage_color__vn-vi_1.jpg
132856,OPPO Reno16 F 5G 8GB 256GB,135065,OPPO Reno16 F-Trắng,OPP-RENO16-F-5G-8GB-256GB-TR,Trắng,15990000,0,15990000,0.0,215,/o/p/oppo-reno16f-pop-white-9_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno16f-pop-white-9_1.jpg
132856,OPPO Reno16 F 5G 8GB 256GB,135066,OPPO Reno16 F-Tím nhạt,OPP-RENO16-F-5G-8GB-256GB-TIN,Tím nhạt,15990000,0,15990000,0.0,147,/o/p/oppo-reno16f-dream-purple-9.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno16f-dream-purple-9.jpg
132856,OPPO Reno16 F 5G 8GB 256GB,135067,OPPO Reno16 F-Tím đen,OPP-RENO16-F-5G-8GB-256GB-TID,Tím đen,15990000,0,15990000,0.0,261,/o/p/oppo-reno16f-twilight-violet-9.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno16f-twilight-violet-9.jpg
109159,Samsung Galaxy A17 5G 8GB 128GB,111052,Samsung Galaxy A17 5G 8GB 128GB-Xanh navy,SAM-A17-A176-5G-8GB-128GB-XD,Xanh navy,7090000,6090000,6090000,14.1,198,/s/a/samsung-galaxy-a17-5g-blue_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue_1.jpg
109159,Samsung Galaxy A17 5G 8GB 128GB,111053,Samsung Galaxy A17 5G 8GB 128GB-Xám khói,SAM-A17-A176-5G-8GB-128GB-XA,Xám khói,7090000,6090000,6090000,14.1,844,/s/a/samsung-galaxy-a17-5g-gray_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray_1.jpg
109159,Samsung Galaxy A17 5G 8GB 128GB,111054,Samsung Galaxy A17 5G 8GB 128GB-Đen titan,SAM-A17-A176-5G-8GB-128GB-DN,Đen titan,7090000,6090000,6090000,14.1,162,/s/a/samsung-galaxy-a17-5g-back_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a17-5g-back_1.jpg
128378,Nubia Neo 5 5G 8GB 128GB,130161,Nubia Neo 5 5G 8GB 128GB-Bạc,NUB-NEO-5-5G-8GB-128GB-BA,Bạc,7490000,6990000,6990000,6.68,52,/d/i/dien-thoai-nubia-neo-5-5g.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nubia-neo-5-5g.jpg
128378,Nubia Neo 5 5G 8GB 128GB,130165,Nubia Neo 5 5G 8GB 128GB-Đen,NUB-NEO-5-5G-8GB-128GB-DN,Đen,7490000,6990000,6990000,6.68,27,/f/r/frame_427320932.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_427320932.jpg
128378,Nubia Neo 5 5G 8GB 128GB,130168,Nubia Neo 5 5G 8GB 128GB-Vàng,NUB-NEO-5-5G-8GB-128GB-VA,Vàng,7490000,6990000,6990000,6.68,51,/v/a/vang_1_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/a/vang_1_1.jpg
125096,Samsung Galaxy S26 5G 12GB 256GB,125101,Samsung Galaxy S26 12GB 256GB-Đen Classic,SAM-S26-S942-5G-12GB-256GB-DN,Đen Classic,25990000,21490000,21490000,17.31,36,/s/a/samsung-galaxy-s26_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26_2.jpg
125096,Samsung Galaxy S26 5G 12GB 256GB,125104,Samsung Galaxy S26 12GB 256GB-Tím Cobalt,SAM-S26-S942-5G-12GB-256GB-TI,Tím Cobalt,25990000,21490000,21490000,17.31,26,/s/a/samsung-galaxy-s26-20_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-20_2.jpg
125096,Samsung Galaxy S26 5G 12GB 256GB,125105,Samsung Galaxy S26 12GB 256GB-Xanh Sky Blue,SAM-S26-S942-5G-12GB-256GB-XD,Xanh Sky Blue,25990000,21490000,21490000,17.31,14,/s/a/samsung-galaxy-s26-10_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-10_2.jpg
125096,Samsung Galaxy S26 5G 12GB 256GB,125106,Samsung Galaxy S26 12GB 256GB-Trắng Classic,SAM-S26-S942-5G-12GB-256GB-TR,Trắng Classic,25990000,21490000,21490000,17.31,59,/s/a/samsung-galaxy-s26-30_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-30_2.jpg
124252,OPPO Find X9s 12GB 256GB,130010,OPPO Find X9s-Xám,OPPO-FIND-X9S-12GB-256GB-XA,Xám,24990000,23990000,23990000,4.0,105,/o/p/oppo-find-x9s-24_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-x9s-24_1.jpg
124252,OPPO Find X9s 12GB 256GB,130011,OPPO Find X9s-Cam nhạt,OPPO-FIND-X9S-12GB-256GB-CA,Cam nhạt,24990000,23990000,23990000,4.0,8,/o/p/oppo-find-x9s-25_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-x9s-25_1.jpg
124252,OPPO Find X9s 12GB 256GB,130012,OPPO Find X9s-Tím,OPPO-FIND-X9S-12GB-256GB-TI,Tím,24990000,23990000,23990000,4.0,48,/o/p/oppo-find-x9s-26_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-x9s-26_1.jpg
126024,Samsung Galaxy A57 5G 8GB 128GB,127128,Samsung Galaxy A57 5G 8GB 128GB-Đen,SAM-A57-A576-5G-8GB-128GB-XDN,Đen,12490000,11490000,11490000,8.01,48,/d/i/dien-thoai-samsung-galaxy-a57-3.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a57-3.jpg
126024,Samsung Galaxy A57 5G 8GB 128GB,127129,Samsung Galaxy A57 5G 8GB 128GB-Tím,SAM-A57-A576-5G-8GB-128GB-TI,Tím,12490000,11490000,11490000,8.01,23,/d/i/dien-thoai-samsung-galaxy-a57-2_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a57-2_1.jpg
126024,Samsung Galaxy A57 5G 8GB 128GB,127130,Samsung Galaxy A57 5G 8GB 128GB-Xám,SAM-A57-A576-5G-8GB-128GB-XA,Xám,12490000,11490000,11490000,8.01,169,/d/i/dien-thoai-samsung-galaxy-a57_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a57_2.jpg
126024,Samsung Galaxy A57 5G 8GB 128GB,127132,Samsung Galaxy A57 5G 8GB 128GB-Xanh dương,SAM-A57-A576-5G-8GB-128GB-XD,Xanh dương,12490000,11490000,11490000,8.01,71,/d/i/dien-thoai-samsung-galaxy-a57-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a57-1.jpg
112584,iPhone Air 256GB | Chính hãng,112634,iPhone Air 256GB | Chính hãng VN/A-Đen Không Gian,APP-IP-AIR-VN-256GB-MG2L4-DN-CH,Đen Không Gian,31990000,23290000,23290000,27.2,40,/i/p/iphone_air-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_air-2.jpg
112584,iPhone Air 256GB | Chính hãng,112636,iPhone Air 256GB | Chính hãng VN/A-Trắng mây,APP-IP-AIR-VN-256GB-MG2M4-TR-CH,Trắng Mây,31990000,23290000,23290000,27.2,43,/i/p/iphone_17_256gb-4.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-4.jpg
112584,iPhone Air 256GB | Chính hãng,112638,iPhone Air 256GB | Chính hãng VN/A-Vàng Nhạt,APP-IP-AIR-VN-256GB-MG2N4-VA-CH,Vàng Nhạt,31990000,22990000,22990000,28.13,112,/i/p/iphone_17_256gb-5.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-5.jpg
112584,iPhone Air 256GB | Chính hãng,112639,iPhone Air 256GB | Chính hãng VN/A-Xanh Da Trời,APP-IP-AIR-VN-256GB-MG2P4-XD-CH,Xanh Da Trời,31990000,23290000,23290000,27.2,168,/i/p/iphone_air.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_air.jpg
118848,OPPO Reno15 F 5G 8GB 256GB,121077,OPPO Reno15 F 5G-Hồng,OPP-RENO15-F-5G-8GB-256GB-HO,Hồng,11990000,0,11990000,0.0,7,/o/p/oppo-reno-15f-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno-15f-2.jpg
118848,OPPO Reno15 F 5G 8GB 256GB,121078,OPPO Reno15 F 5G-Xanh Nhạt,OPP-RENO15-F-5G-8GB-256GB-XN,Xanh nhạt,11990000,0,11990000,0.0,2,/o/p/oppo-reno-15f.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno-15f.jpg
118848,OPPO Reno15 F 5G 8GB 256GB,121079,OPPO Reno15 F 5G-Xanh Dương,OPP-RENO15-F-5G-8GB-256GB-XD,Xanh dương,11990000,0,11990000,0.0,3,/o/p/oppo-reno-15f-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno-15f-1.jpg
84109,Samsung Galaxy S25 Ultra 12GB 256GB,98488,Samsung Galaxy S25 Ultra 256GB-Xanh dương,SAM-S25-ULTRA-5G-S938-12GB-256GB-XD,Xanh dương,33380000,27990000,27990000,16.15,18,/d/i/dien-thoai-samsung-galaxy-s25-ultra_2__6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_2__6.png
84109,Samsung Galaxy S25 Ultra 12GB 256GB,98489,Samsung Galaxy S25 Ultra 256GB-Đen,SAM-S25-ULTRA-5G-S938-12GB-256GB-DN,Đen,33380000,27990000,27990000,16.15,31,/d/i/dien-thoai-samsung-galaxy-s25-ultra_3__6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_3__6.png
84109,Samsung Galaxy S25 Ultra 12GB 256GB,98490,Samsung Galaxy S25 Ultra 256GB-Xám,SAM-S25-ULTRA-5G-S938-12GB-256GB-XA,Xám,33380000,27990000,27990000,16.15,18,/d/i/dien-thoai-samsung-galaxy-s25-ultra_1__6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_1__6.png
84109,Samsung Galaxy S25 Ultra 12GB 256GB,98491,Samsung Galaxy S25 Ultra 256GB - Trắng Bạc,SAM-S25-ULTRA-5G-S938-12GB-256GB-TB,Trắng/bạc,33380000,27990000,27990000,16.15,17,/d/i/dien-thoai-samsung-galaxy-s25-ultra_5.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_5.png
91991,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,97570,Xiaomi Redmi Note 14 Pro Plus - Đen,XIA-RED-NOT14-PRO+-5G-8GB-256GB-DN,Đen,10800000,8490000,8490000,21.39,215,/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus_1.png
91991,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,97572,Xiaomi Redmi Note 14 Pro Plus - Xanh duong,XIA-RED-NOT14-PRO+-5G-8GB-256GB-XD,Xanh dương,10800000,8490000,8490000,21.39,203,/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus.2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus.2.png
91991,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,108171,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB-Vàng,XIA-RED-NOTE14-PRO-PLUS-5G-8GB-256GB-VA,Vàng (Chỉ có tại CPS),10800000,8490000,8490000,21.39,135,/r/e/redmi-note-14-pro-plus.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/redmi-note-14-pro-plus.jpg
126484,HONOR 600 5G 8GB 256GB,134261,HONOR 600 5G 8GB 256GB-Cam,HONOR-600-5G-8GB-256GB-CA,Cam,17990000,17590000,17590000,2.22,45,/h/o/honor-600.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-600.jpg
126484,HONOR 600 5G 8GB 256GB,134262,HONOR 600 5G 8GB 256GB-Đen,HONOR-600-5G-8GB-256GB-DN,Đen,17990000,17590000,17590000,2.22,65,/h/o/honor-600-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-600-1.jpg
126484,HONOR 600 5G 8GB 256GB,134263,HONOR 600 5G 8GB 256GB-Vàng Trắng ,HONOR-600-5G-8GB-256GB-VT,Vàng Trắng ,17990000,17590000,17590000,2.22,35,/h/o/honor-600-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-600-2.jpg
59258,Điện thoại iPhone 16 Pro Max 256GB,90169,iPhone 16 Pro Max 256GB | Chính hãng VN/A-Titan Đen,APP-IP16-PRO-MAX-VN-256GB-TI-DN-CH,Titan Đen,34990000,30990000,30990000,11.43,0,/i/p/iphone-16-pro-max-titan-den.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max-titan-den.png
59258,Điện thoại iPhone 16 Pro Max 256GB,90170,iPhone 16 Pro Max 256GB | Chính hãng VN/A-Titan Trắng ,APP-IP16-PRO-MAX-VN-256GB-TI-TR-CH,Titan Trắng ,34990000,30990000,30990000,11.43,0,/i/p/iphone-16-pro-max-titan-trang.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max-titan-trang.png
59258,Điện thoại iPhone 16 Pro Max 256GB,90171,iPhone 16 Pro Max 256GB | Chính hãng VN/A-Titan Tự Nhiên,APP-IP16-PRO-MAX-VN-256GB-TI-TN-CH,Titan Tự Nhiên,34990000,30990000,30990000,11.43,0,/i/p/iphone-16-pro-max-titan-tu-nhien.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max-titan-tu-nhien.png
124259,POCO X8 Pro Max 12GB 256GB,126975,POCO X8 Pro Max 12GB 256GB-Đen,XIA-POC-X8-PRO-MAX-5G-12GB-256GB-DN,Đen,16990000,13690000,13690000,19.42,93,/x/i/xiaomi-poco-x8-pro-max-2_1_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max-2_1_1.jpg
124259,POCO X8 Pro Max 12GB 256GB,126976,POCO X8 Pro Max 12GB 256GB-Trắng,XIA-POC-X8-PRO-MAX-5G-12GB-256GB-TR,Trắng,16990000,13690000,13690000,19.42,66,/x/i/xiaomi-poco-x8-pro-max_4.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max_4.jpg
124259,POCO X8 Pro Max 12GB 256GB,126977,POCO X8 Pro Max 12GB 256GB-Xanh dương,XIA-POC-X8-PRO-MAX-5G-12GB-256GB-XD,Xanh dương,16990000,13690000,13690000,19.42,86,/x/i/xiaomi-poco-x8-pro-max-1_2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max-1_2.jpg
84108,Samsung Galaxy S25 Plus 256GB,98493,Samsung Galaxy S25 Plus 256GB-Xanh navy,SAM-S25+-S936-5G-12GB-256GB-XDD,Xanh navy,26500000,19990000,19990000,24.57,157,/d/i/dien-thoai-samsung-galaxy-s25-plus_6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-plus_6.png
84108,Samsung Galaxy S25 Plus 256GB,98494,Samsung Galaxy S25 Plus 256GB-Xanh da trời,SAM-S25+-S936-5G-12GB-256GB-XD,Xanh da trời,26500000,19990000,19990000,24.57,103,/d/i/dien-thoai-samsung-galaxy-s25-plus_2__2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-plus_2__2.png
